experiment,bw_gbps,epsilon_abs,epsilon_norm,token_ref,object_id,object_type,n_tokens,p_reuse,q_star_offline,q_star_pred,offline_cost,predicted_cost
H5,4.0,72.733,0.001,72733,rag:topic_bucket:08,rag_topic_chunk,48,0.725,sparse_k,int4,2.52002,2.755351
H5,4.0,72.733,0.001,72733,rag:topic_bucket:09,rag_topic_chunk,48,0.694828,sparse_k,int4,2.429502,2.755351
H5,4.0,72.733,0.001,72733,rag:topic_bucket:10,rag_topic_chunk,48,0.694828,sparse_k,int4,2.429502,2.755351
H5,4.0,72.733,0.001,72733,rag:topic_bucket:18,rag_topic_chunk,48,0.676724,sparse_k,int4,2.375192,2.755351
H5,4.0,145.466,0.002,72733,ACt45V7_0:session_prefix,sharegpt_session_prefix,2229,0.86954,int8,full,44.240903,69.87
H5,4.0,145.466,0.002,72733,wNBG8Gp_0:session_prefix,sharegpt_session_prefix,2061,0.923276,int8,full,40.693015,64.83
H5,4.0,145.466,0.002,72733,wNBG8Gp_65:session_prefix,sharegpt_session_prefix,1908,0.899384,int8,full,37.324445,60.24
H5,4.0,145.466,0.002,72733,wNBG8Gp_33:session_prefix,sharegpt_session_prefix,1808,0.943199,int8,full,35.342799,57.24
H5,4.0,145.466,0.002,72733,BmS3AX0_0:session_prefix,sharegpt_session_prefix,1918,0.830172,int8,full,37.329934,60.54
H5,4.0,145.466,0.002,72733,hRPPgZT_0:session_prefix,sharegpt_session_prefix,1823,0.86954,int8,full,35.436682,57.69
H5,4.0,145.466,0.002,72733,UGg8d44_9:session_prefix,sharegpt_session_prefix,1712,0.923276,int8,full,33.285504,54.36
H5,4.0,145.466,0.002,72733,wNBG8Gp_51:session_prefix,sharegpt_session_prefix,1750,0.899384,int8,full,34.00088,55.5
H5,4.0,145.466,0.002,72733,etlVnIy_0:session_prefix,sharegpt_session_prefix,1720,0.899384,int8,full,33.379128,54.6
H5,4.0,145.466,0.002,72733,QWJhYvA_0:session_prefix,sharegpt_session_prefix,1770,0.86954,int8,full,34.327499,56.1
H5,4.0,145.466,0.002,72733,88iCu0j_0:session_prefix,sharegpt_session_prefix,1705,0.86954,int8,full,32.979834,54.15
H5,4.0,145.466,0.002,72733,fud9GZG_0:session_prefix,sharegpt_session_prefix,1784,0.774138,int8,full,34.333383,56.52
H5,4.0,145.466,0.002,72733,vH787Fr_0:session_prefix,sharegpt_session_prefix,1436,0.943199,int4,full,27.20836,46.08
H5,4.0,145.466,0.002,72733,wNBG8Gp_23:session_prefix,sharegpt_session_prefix,1589,0.830172,int8,full,30.491309,50.67
H5,4.0,145.466,0.002,72733,tgKByb7_0:session_prefix,sharegpt_session_prefix,1586,0.830172,int8,full,30.430594,50.58
H5,4.0,145.466,0.002,72733,UGg8d44_47:session_prefix,sharegpt_session_prefix,1505,0.86954,int4,full,28.844109,48.15
H5,4.0,145.466,0.002,72733,fud9GZG_7:session_prefix,sharegpt_session_prefix,1481,0.86954,int4,full,28.191163,47.43
H5,4.0,145.466,0.002,72733,idMLILF_0:session_prefix,sharegpt_session_prefix,1457,0.86954,int4,full,27.545821,46.71
H5,4.0,145.466,0.002,72733,VY7cMKG_0:session_prefix,sharegpt_session_prefix,1437,0.86954,int4,full,27.013843,46.11
H5,4.0,145.466,0.002,72733,fcxU0TT_0:session_prefix,sharegpt_session_prefix,1355,0.86954,int4,int8,24.887931,43.599998
H5,4.0,145.466,0.002,72733,J410gdS_38:session_prefix,sharegpt_session_prefix,1694,0.68477,int8,full,32.198837,53.82
H5,4.0,145.466,0.002,72733,UGg8d44_25:session_prefix,sharegpt_session_prefix,1328,0.86954,int4,int8,24.207359,42.077497
H5,4.0,145.466,0.002,72733,aFQ1wf6_0:session_prefix,sharegpt_session_prefix,1350,0.830172,int4,int8,24.64307,43.315864
H5,4.0,145.466,0.002,72733,wNBG8Gp_15:session_prefix,sharegpt_session_prefix,1420,0.774138,int4,full,26.279606,45.6
H5,4.0,145.466,0.002,72733,UGg8d44_37:session_prefix,sharegpt_session_prefix,1309,0.830172,int4,int8,23.616101,41.023499
H5,4.0,145.466,0.002,72733,ng7rjf6_0:session_prefix,sharegpt_session_prefix,1425,0.68477,int4,full,26.14288,45.75
H5,4.0,145.466,0.002,72733,LINiOhS_4:session_prefix,sharegpt_session_prefix,1863,0.512069,int8,full,35.207525,58.89
H5,4.0,145.466,0.002,72733,ACt45V7_11:session_prefix,sharegpt_session_prefix,1030,0.923276,int4,int8,17.496216,27.200812
H5,4.0,145.466,0.002,72733,b5AqyBf_0:session_prefix,sharegpt_session_prefix,1144,0.830172,int4,int8,19.707495,32.474492
H5,4.0,145.466,0.002,72733,THAybyi_0:session_prefix,sharegpt_session_prefix,1091,0.830172,int4,int8,18.528253,29.95836
H5,4.0,145.466,0.002,72733,yn2eWCt_0:session_prefix,sharegpt_session_prefix,1119,0.774138,int4,int8,18.978526,31.273708
H5,4.0,145.466,0.002,72733,6YMEjv4_0:session_prefix,sharegpt_session_prefix,958,0.86954,int4,int8,15.850386,24.136554
H5,4.0,145.466,0.002,72733,ZUkSe7V_1:session_prefix,sharegpt_session_prefix,1060,0.774138,int4,int8,17.68759,28.538477
H5,4.0,145.466,0.002,72733,fud9GZG_19:session_prefix,sharegpt_session_prefix,1060,0.774138,int4,int8,17.68759,28.538477
H5,4.0,145.466,0.002,72733,fud9GZG_27:session_prefix,sharegpt_session_prefix,1060,0.774138,int4,int8,17.68759,28.538477
H5,4.0,145.466,0.002,72733,NhvViwM_0:session_prefix,sharegpt_session_prefix,884,0.86954,int4,int8,14.395824,21.202166
H5,4.0,145.466,0.002,72733,hRPPgZT_11:session_prefix,sharegpt_session_prefix,1074,0.68477,int4,int8,17.721652,29.174979
H5,4.0,145.466,0.002,72733,etlVnIy_13:session_prefix,sharegpt_session_prefix,1058,0.68477,int4,int8,17.376531,28.448185
H5,4.0,145.466,0.002,72733,pngR6CU_0:session_prefix,sharegpt_session_prefix,908,0.774138,int4,int8,14.573448,22.12998
H5,4.0,145.466,0.002,72733,dcTB2RK_0:session_prefix,sharegpt_session_prefix,866,0.774138,int4,int8,13.766734,20.521348
H5,4.0,145.466,0.002,72733,J410gdS_7:session_prefix,sharegpt_session_prefix,839,0.774138,int4,int8,13.260427,19.5243
H5,4.0,145.466,0.002,72733,BmS3AX0_10:session_prefix,sharegpt_session_prefix,735,0.774138,int4,int8,11.400118,15.954918
H5,4.0,145.466,0.002,72733,DhelrJT_0:session_prefix,sharegpt_session_prefix,739,0.68477,int4,int8,11.200925,16.084243
H5,4.0,145.466,0.002,72733,idMLILF_14:session_prefix,sharegpt_session_prefix,726,0.68477,int4,int8,10.977738,15.666267
H5,4.0,145.466,0.002,72733,ncJJfCQ_0:session_prefix,sharegpt_session_prefix,877,0.512069,int4,int8,13.189559,20.935871
H5,4.0,145.466,0.002,72733,wpSappl_0:session_prefix,sharegpt_session_prefix,505,0.86954,int4,int8,8.079153,9.589734
H5,4.0,145.466,0.002,72733,j0gtTrY_0:session_prefix,sharegpt_session_prefix,495,0.830172,int4,int8,7.820055,9.360744
H5,4.0,145.466,0.002,72733,hRPPgZT_17:session_prefix,sharegpt_session_prefix,795,0.512069,int4,int8,11.669743,17.961644
H5,4.0,145.466,0.002,72733,LINiOhS_0:session_prefix,sharegpt_session_prefix,791,0.512069,int4,int8,11.597876,17.823404
H5,4.0,145.466,0.002,72733,H1aZlSE_0:session_prefix,sharegpt_session_prefix,787,0.512069,int4,int8,11.52622,17.685802
H5,4.0,145.466,0.002,72733,jbL4U2H_0:session_prefix,sharegpt_session_prefix,764,0.512069,int4,int8,11.118297,16.906946
H5,4.0,145.466,0.002,72733,mxEe31E_0:session_prefix,sharegpt_session_prefix,535,0.68477,int4,int8,7.955747,10.300581
H5,4.0,145.466,0.002,72733,UGg8d44_60:session_prefix,sharegpt_session_prefix,629,0.512069,int4,int8,8.864732,12.759847
H5,4.0,145.466,0.002,72733,88iCu0j_11:session_prefix,sharegpt_session_prefix,571,0.512069,int4,int8,7.970408,11.200879
H5,4.0,145.466,0.002,72733,sUO0XFL_0:session_prefix,sharegpt_session_prefix,567,0.512069,int4,int8,7.910367,11.098298
H5,4.0,145.466,0.002,72733,UQWWfNB_0:session_prefix,sharegpt_session_prefix,372,0.68477,int4,int8,5.757573,6.869698
H5,4.0,145.466,0.002,72733,juND8Ql_0:session_prefix,sharegpt_session_prefix,471,0.512069,int4,int8,6.532742,8.827406
H5,4.0,145.466,0.002,72733,WJidmXp_0:session_prefix,sharegpt_session_prefix,342,0.68477,int4,int8,5.391212,6.353463
H5,4.0,145.466,0.002,72733,o67mG13_0:session_prefix,sharegpt_session_prefix,366,0.512069,int4,int8,5.165247,6.763586
H5,4.0,145.466,0.002,72733,rag:topic_bucket:20,rag_topic_chunk,220,0.761207,sparse_k,int4,4.202524,4.54244
H5,4.0,145.466,0.002,72733,X1NXUxZ_0:session_prefix,sharegpt_session_prefix,210,0.774138,sparse_k,int4,4.128108,4.305177
H5,4.0,145.466,0.002,72733,rag:topic_bucket:13,rag_topic_chunk,188,0.857759,sparse_k,int4,4.138623,3.839236
H5,4.0,145.466,0.002,72733,rag:topic_bucket:22,rag_topic_chunk,220,0.731034,sparse_k,int4,4.112006,4.54244
H5,4.0,145.466,0.002,72733,rag:topic_bucket:00,rag_topic_chunk,220,0.718966,sparse_k,int4,4.075799,4.54244
H5,4.0,145.466,0.002,72733,GG8dVob_0:session_prefix,sharegpt_session_prefix,299,0.512069,int4,int8,4.368707,5.675987
H5,4.0,145.466,0.002,72733,wNBG8Gp_80:session_prefix,sharegpt_session_prefix,210,0.68477,sparse_k,int4,3.860005,4.305177
H5,4.0,145.466,0.002,72733,rag:topic_bucket:01,rag_topic_chunk,118,0.869828,sparse_k,int4,3.489779,2.869293
H5,4.0,145.466,0.002,72733,rag:topic_bucket:16,rag_topic_chunk,146,0.694828,sparse_k,int4,3.224247,3.163665
H5,4.0,145.466,0.002,72733,rag:topic_bucket:06,rag_topic_chunk,112,0.773276,sparse_k,int4,3.147047,2.82245
H5,4.0,145.466,0.002,72733,rag:topic_bucket:19,rag_topic_chunk,110,0.767241,sparse_k,int4,3.11145,2.80811
H5,4.0,145.466,0.002,72733,rag:topic_bucket:11,rag_topic_chunk,82,0.827586,sparse_k,int4,3.057962,2.674203
H5,4.0,145.466,0.002,72733,rag:topic_bucket:17,rag_topic_chunk,80,0.761207,sparse_k,int4,2.842814,2.669414
H5,4.0,145.466,0.002,72733,UGg8d44_0:session_prefix,sharegpt_session_prefix,103,0.512069,sparse_k,int4,2.285483,2.762932
H5,4.0,145.466,0.002,72733,rag:topic_bucket:15,rag_topic_chunk,64,0.821552,sparse_k,int4,2.899339,2.654025
H5,4.0,145.466,0.002,72733,rag:topic_bucket:02,rag_topic_chunk,48,0.9,sparse_k,int4,3.01651,2.679389
H5,4.0,145.466,0.002,72733,Dk6qZaf_0:session_prefix,sharegpt_session_prefix,84,0.512069,sparse_k,int4,2.127518,2.679628
H5,4.0,145.466,0.002,72733,rag:topic_bucket:05,rag_topic_chunk,48,0.84569,sparse_k,int4,2.853579,2.679389
H5,4.0,145.466,0.002,72733,rag:topic_bucket:07,rag_topic_chunk,48,0.827586,sparse_k,int4,2.799268,2.679389
H5,4.0,145.466,0.002,72733,rag:topic_bucket:23,rag_topic_chunk,50,0.791379,sparse_k,int4,2.705073,2.67399
H5,4.0,145.466,0.002,72733,rag:topic_bucket:12,rag_topic_chunk,48,0.797414,sparse_k,int4,2.708751,2.679389
H5,4.0,145.466,0.002,72733,rag:topic_bucket:14,rag_topic_chunk,48,0.791379,sparse_k,int4,2.690648,2.679389
H5,4.0,145.466,0.002,72733,rag:topic_bucket:04,rag_topic_chunk,48,0.773276,sparse_k,int4,2.636337,2.679389
H5,4.0,145.466,0.002,72733,rag:topic_bucket:03,rag_topic_chunk,48,0.761207,sparse_k,int4,2.60013,2.679389
H5,4.0,145.466,0.002,72733,rag:topic_bucket:21,rag_topic_chunk,48,0.743103,sparse_k,int4,2.54582,2.679389
H5,4.0,145.466,0.002,72733,rag:topic_bucket:08,rag_topic_chunk,48,0.725,sparse_k,int4,2.49151,2.679389
H5,4.0,145.466,0.002,72733,rag:topic_bucket:09,rag_topic_chunk,48,0.694828,sparse_k,int4,2.400993,2.679389
H5,4.0,145.466,0.002,72733,rag:topic_bucket:10,rag_topic_chunk,48,0.694828,sparse_k,int4,2.400993,2.679389
H5,4.0,145.466,0.002,72733,rag:topic_bucket:18,rag_topic_chunk,48,0.676724,sparse_k,int4,2.346682,2.679389
H5,4.0,290.932,0.004,72733,ACt45V7_0:session_prefix,sharegpt_session_prefix,2229,0.86954,int4,full,35.720685,69.87
H5,4.0,290.932,0.004,72733,wNBG8Gp_0:session_prefix,sharegpt_session_prefix,2061,0.923276,int4,full,32.243703,64.83
H5,4.0,290.932,0.004,72733,wNBG8Gp_65:session_prefix,sharegpt_session_prefix,1908,0.899384,int4,int8,29.020738,59.947852
H5,4.0,290.932,0.004,72733,wNBG8Gp_33:session_prefix,sharegpt_session_prefix,1808,0.943199,int4,int8,27.175999,54.419183
H5,4.0,290.932,0.004,72733,BmS3AX0_0:session_prefix,sharegpt_session_prefix,1918,0.830172,int4,int8,29.014351,60.516197
H5,4.0,290.932,0.004,72733,hRPPgZT_0:session_prefix,sharegpt_session_prefix,1823,0.86954,int4,int8,27.247243,55.230543
H5,4.0,290.932,0.004,72733,UGg8d44_9:session_prefix,sharegpt_session_prefix,1712,0.923276,int4,int8,25.281181,49.376414
H5,4.0,290.932,0.004,72733,wNBG8Gp_51:session_prefix,sharegpt_session_prefix,1750,0.899384,int4,int8,25.928607,51.341498
H5,4.0,290.932,0.004,72733,etlVnIy_0:session_prefix,sharegpt_session_prefix,1720,0.899384,int4,int8,25.360104,49.786739
H5,4.0,290.932,0.004,72733,QWJhYvA_0:session_prefix,sharegpt_session_prefix,1770,0.86954,int4,int8,26.221377,52.392075
H5,4.0,290.932,0.004,72733,88iCu0j_0:session_prefix,sharegpt_session_prefix,1705,0.86954,int4,int8,24.988548,49.018857
H5,4.0,290.932,0.004,72733,fud9GZG_0:session_prefix,sharegpt_session_prefix,1784,0.774138,int4,int8,26.204352,53.134176
H5,4.0,290.932,0.004,72733,vH787Fr_0:session_prefix,sharegpt_session_prefix,1436,0.943199,int4,int8,20.403979,36.32312
H5,4.0,290.932,0.004,72733,wNBG8Gp_23:session_prefix,sharegpt_session_prefix,1589,0.830172,int4,int8,22.7396,43.294389
H5,4.0,290.932,0.004,72733,tgKByb7_0:session_prefix,sharegpt_session_prefix,1586,0.830172,int4,int8,22.68567,43.151366
H5,4.0,290.932,0.004,72733,UGg8d44_47:session_prefix,sharegpt_session_prefix,1505,0.86954,int4,int8,21.370115,39.385472
H5,4.0,290.932,0.004,72733,fud9GZG_7:session_prefix,sharegpt_session_prefix,1481,0.86954,int4,int8,20.953642,38.30511
H5,4.0,290.932,0.004,72733,idMLILF_0:session_prefix,sharegpt_session_prefix,1457,0.86954,int4,int8,20.540971,37.240957
H5,4.0,290.932,0.004,72733,VY7cMKG_0:session_prefix,sharegpt_session_prefix,1437,0.86954,int4,int8,20.199982,36.366545
H5,4.0,290.932,0.004,72733,fcxU0TT_0:session_prefix,sharegpt_session_prefix,1355,0.86954,int4,int8,18.829526,32.899145
H5,4.0,290.932,0.004,72733,J410gdS_38:session_prefix,sharegpt_session_prefix,1694,0.68477,int4,int8,24.228363,48.459768
H5,4.0,290.932,0.004,72733,UGg8d44_25:session_prefix,sharegpt_session_prefix,1328,0.86954,int4,int8,18.38799,31.798849
H5,4.0,290.932,0.004,72733,aFQ1wf6_0:session_prefix,sharegpt_session_prefix,1350,0.830172,int4,int8,18.629294,32.693838
H5,4.0,290.932,0.004,72733,wNBG8Gp_15:session_prefix,sharegpt_session_prefix,1420,0.774138,int4,int8,19.62601,35.632146
H5,4.0,290.932,0.004,72733,UGg8d44_37:session_prefix,sharegpt_session_prefix,1309,0.830172,int4,int8,17.962059,31.036866
H5,4.0,290.932,0.004,72733,ng7rjf6_0:session_prefix,sharegpt_session_prefix,1425,0.68477,int4,int8,19.442345,35.847301
H5,4.0,290.932,0.004,72733,LINiOhS_4:session_prefix,sharegpt_session_prefix,1863,0.512069,int4,int8,26.961343,57.425126
H5,4.0,290.932,0.004,72733,ACt45V7_11:session_prefix,sharegpt_session_prefix,1030,0.923276,int4,int8,13.995522,21.017598
H5,4.0,290.932,0.004,72733,b5AqyBf_0:session_prefix,sharegpt_session_prefix,1144,0.830172,int4,int8,15.389006,24.846823
H5,4.0,290.932,0.004,72733,THAybyi_0:session_prefix,sharegpt_session_prefix,1091,0.830172,int4,int8,14.600635,23.021079
H5,4.0,290.932,0.004,72733,yn2eWCt_0:session_prefix,sharegpt_session_prefix,1119,0.774138,int4,int8,14.84672,23.975773
H5,4.0,290.932,0.004,72733,6YMEjv4_0:session_prefix,sharegpt_session_prefix,958,0.86954,int4,int8,12.822003,18.787576
H5,4.0,290.932,0.004,72733,ZUkSe7V_1:session_prefix,sharegpt_session_prefix,1060,0.774138,int4,int8,13.980002,21.989831
H5,4.0,290.932,0.004,72733,fud9GZG_19:session_prefix,sharegpt_session_prefix,1060,0.774138,int4,int8,13.980002,21.989831
H5,4.0,290.932,0.004,72733,fud9GZG_27:session_prefix,sharegpt_session_prefix,1060,0.774138,int4,int8,13.980002,21.989831
H5,4.0,290.932,0.004,72733,NhvViwM_0:session_prefix,sharegpt_session_prefix,884,0.86954,int4,int8,11.817222,16.647628
H5,4.0,290.932,0.004,72733,hRPPgZT_11:session_prefix,sharegpt_session_prefix,1074,0.68477,int4,int8,13.915481,22.452207
H5,4.0,290.932,0.004,72733,etlVnIy_13:session_prefix,sharegpt_session_prefix,1058,0.68477,int4,int8,13.682921,21.924227
H5,4.0,290.932,0.004,72733,pngR6CU_0:session_prefix,sharegpt_session_prefix,908,0.774138,int4,int8,11.852931,17.32478
H5,4.0,290.932,0.004,72733,dcTB2RK_0:session_prefix,sharegpt_session_prefix,866,0.774138,int4,int8,11.292074,16.150401
H5,4.0,290.932,0.004,72733,J410gdS_7:session_prefix,sharegpt_session_prefix,839,0.774138,int4,int8,10.93767,15.421656
H5,4.0,290.932,0.004,72733,BmS3AX0_10:session_prefix,sharegpt_session_prefix,735,0.774138,int4,int8,9.617516,12.80634
H5,4.0,290.932,0.004,72733,DhelrJT_0:session_prefix,sharegpt_session_prefix,739,0.68477,int4,int8,9.398868,12.901301
H5,4.0,290.932,0.004,72733,idMLILF_14:session_prefix,sharegpt_session_prefix,726,0.68477,int4,int8,9.238524,12.594325
H5,4.0,290.932,0.004,72733,ncJJfCQ_0:session_prefix,sharegpt_session_prefix,877,0.512069,int4,int8,10.651633,16.453178
H5,4.0,290.932,0.004,72733,wpSappl_0:session_prefix,sharegpt_session_prefix,505,0.86954,sparse_k,int8,7.216464,8.103379
H5,4.0,290.932,0.004,72733,j0gtTrY_0:session_prefix,sharegpt_session_prefix,495,0.830172,sparse_k,int8,6.97649,7.932672
H5,4.0,290.932,0.004,72733,hRPPgZT_17:session_prefix,sharegpt_session_prefix,795,0.512069,int4,int8,9.584225,14.27803
H5,4.0,290.932,0.004,72733,LINiOhS_0:session_prefix,sharegpt_session_prefix,791,0.512069,int4,int8,9.533292,14.176765
H5,4.0,290.932,0.004,72733,H1aZlSE_0:session_prefix,sharegpt_session_prefix,787,0.512069,int4,int8,9.482464,14.075951
H5,4.0,290.932,0.004,72733,jbL4U2H_0:session_prefix,sharegpt_session_prefix,764,0.512069,int4,int8,9.192252,13.505007
H5,4.0,290.932,0.004,72733,mxEe31E_0:session_prefix,sharegpt_session_prefix,535,0.68477,int4,int8,7.011278,8.632384
H5,4.0,290.932,0.004,72733,UGg8d44_60:session_prefix,sharegpt_session_prefix,629,0.512069,int4,int8,7.559219,10.453943
H5,4.0,290.932,0.004,72733,88iCu0j_11:session_prefix,sharegpt_session_prefix,571,0.512069,int4,int8,6.894557,9.300623
H5,4.0,290.932,0.004,72733,sUO0XFL_0:session_prefix,sharegpt_session_prefix,567,0.512069,int4,int8,6.849537,9.224573
H5,4.0,290.932,0.004,72733,UQWWfNB_0:session_prefix,sharegpt_session_prefix,372,0.68477,sparse_k,int8,5.142494,6.063159
H5,4.0,290.932,0.004,72733,juND8Ql_0:session_prefix,sharegpt_session_prefix,471,0.512069,sparse_k,int8,5.73474,7.534457
H5,4.0,290.932,0.004,72733,WJidmXp_0:session_prefix,sharegpt_session_prefix,342,0.68477,sparse_k,int8,4.829968,5.671765
H5,4.0,290.932,0.004,72733,o67mG13_0:session_prefix,sharegpt_session_prefix,366,0.512069,sparse_k,int8,4.560994,5.982854
H5,4.0,290.932,0.004,72733,rag:topic_bucket:20,rag_topic_chunk,220,0.761207,sparse_k,int4,3.903072,3.414086
H5,4.0,290.932,0.004,72733,X1NXUxZ_0:session_prefix,sharegpt_session_prefix,210,0.774138,sparse_k,int4,3.855261,3.27707
H5,4.0,290.932,0.004,72733,rag:topic_bucket:13,rag_topic_chunk,188,0.857759,sparse_k,int4,3.91995,3.015258
H5,4.0,290.932,0.004,72733,rag:topic_bucket:22,rag_topic_chunk,220,0.731034,sparse_k,int4,3.812555,3.414086
H5,4.0,290.932,0.004,72733,rag:topic_bucket:00,rag_topic_chunk,220,0.718966,sparse_k,int4,3.776348,3.414086
H5,4.0,290.932,0.004,72733,GG8dVob_0:session_prefix,sharegpt_session_prefix,299,0.512069,sparse_k,int4,3.883332,4.892236
H5,4.0,290.932,0.004,72733,wNBG8Gp_80:session_prefix,sharegpt_session_prefix,210,0.68477,sparse_k,int4,3.587158,3.27707
H5,4.0,290.932,0.004,72733,rag:topic_bucket:01,rag_topic_chunk,118,0.869828,sparse_k,int4,3.403631,2.544681
H5,4.0,290.932,0.004,72733,rag:topic_bucket:16,rag_topic_chunk,146,0.694828,sparse_k,int4,3.092365,2.666724
H5,4.0,290.932,0.004,72733,rag:topic_bucket:06,rag_topic_chunk,112,0.773276,sparse_k,int4,3.069437,2.530011
H5,4.0,290.932,0.004,72733,rag:topic_bucket:19,rag_topic_chunk,110,0.767241,sparse_k,int4,3.036587,2.526022
H5,4.0,290.932,0.004,72733,rag:topic_bucket:11,rag_topic_chunk,82,0.827586,sparse_k,int4,3.01636,2.517445
H5,4.0,290.932,0.004,72733,rag:topic_bucket:17,rag_topic_chunk,80,0.761207,sparse_k,int4,2.803218,2.52021
H5,4.0,290.932,0.004,72733,UGg8d44_0:session_prefix,sharegpt_session_prefix,103,0.512069,sparse_k,int4,2.219845,2.515604
H5,4.0,290.932,0.004,72733,rag:topic_bucket:15,rag_topic_chunk,64,0.821552,sparse_k,int4,2.873997,2.558534
H5,4.0,290.932,0.004,72733,rag:topic_bucket:02,rag_topic_chunk,48,0.9,sparse_k,sparse_k,3.002255,2.609542
H5,4.0,290.932,0.004,72733,Dk6qZaf_0:session_prefix,sharegpt_session_prefix,84,0.512069,sparse_k,int4,2.083862,2.515131
H5,4.0,290.932,0.004,72733,rag:topic_bucket:05,rag_topic_chunk,48,0.84569,sparse_k,sparse_k,2.839324,2.609542
H5,4.0,290.932,0.004,72733,rag:topic_bucket:07,rag_topic_chunk,48,0.827586,sparse_k,sparse_k,2.785013,2.609542
H5,4.0,290.932,0.004,72733,rag:topic_bucket:23,rag_topic_chunk,50,0.791379,sparse_k,sparse_k,2.689605,2.603825
H5,4.0,290.932,0.004,72733,rag:topic_bucket:12,rag_topic_chunk,48,0.797414,sparse_k,sparse_k,2.694496,2.609542
H5,4.0,290.932,0.004,72733,rag:topic_bucket:14,rag_topic_chunk,48,0.791379,sparse_k,sparse_k,2.676393,2.609542
H5,4.0,290.932,0.004,72733,rag:topic_bucket:04,rag_topic_chunk,48,0.773276,sparse_k,sparse_k,2.622082,2.609542
H5,4.0,290.932,0.004,72733,rag:topic_bucket:03,rag_topic_chunk,48,0.761207,sparse_k,sparse_k,2.585876,2.609542
H5,4.0,290.932,0.004,72733,rag:topic_bucket:21,rag_topic_chunk,48,0.743103,sparse_k,sparse_k,2.531565,2.609542
H5,4.0,290.932,0.004,72733,rag:topic_bucket:08,rag_topic_chunk,48,0.725,sparse_k,sparse_k,2.477255,2.609542
H5,4.0,290.932,0.004,72733,rag:topic_bucket:09,rag_topic_chunk,48,0.694828,sparse_k,sparse_k,2.386738,2.609542
H5,4.0,290.932,0.004,72733,rag:topic_bucket:10,rag_topic_chunk,48,0.694828,sparse_k,sparse_k,2.386738,2.609542
H5,4.0,290.932,0.004,72733,rag:topic_bucket:18,rag_topic_chunk,48,0.676724,sparse_k,sparse_k,2.332427,2.609542
H5,4.0,581.864,0.008,72733,ACt45V7_0:session_prefix,sharegpt_session_prefix,2229,0.86954,int4,int8,27.523403,59.120417
H5,4.0,581.864,0.008,72733,wNBG8Gp_0:session_prefix,sharegpt_session_prefix,2061,0.923276,int4,int8,25.235515,51.445626
H5,4.0,581.864,0.008,72733,wNBG8Gp_65:session_prefix,sharegpt_session_prefix,1908,0.899384,int4,int8,23.014445,44.944733
H5,4.0,581.864,0.008,72733,wNBG8Gp_33:session_prefix,sharegpt_session_prefix,1808,0.943199,int4,int8,21.782799,40.947506
H5,4.0,581.864,0.008,72733,BmS3AX0_0:session_prefix,sharegpt_session_prefix,1918,0.830172,int4,int8,22.944934,45.3554
H5,4.0,581.864,0.008,72733,hRPPgZT_0:session_prefix,sharegpt_session_prefix,1823,0.86954,int4,int8,21.764182,41.534404
H5,4.0,581.864,0.008,72733,UGg8d44_9:session_prefix,sharegpt_session_prefix,1712,0.923276,int4,int8,20.445504,37.297376
H5,4.0,581.864,0.008,72733,wNBG8Gp_51:session_prefix,sharegpt_session_prefix,1750,0.899384,int4,int8,20.87588,38.720291
H5,4.0,581.864,0.008,72733,etlVnIy_0:session_prefix,sharegpt_session_prefix,1720,0.899384,int4,int8,20.479128,37.594549
H5,4.0,581.864,0.008,72733,QWJhYvA_0:session_prefix,sharegpt_session_prefix,1770,0.86954,int4,int8,21.052499,39.480734
H5,4.0,581.864,0.008,72733,88iCu0j_0:session_prefix,sharegpt_session_prefix,1705,0.86954,int4,int8,20.192334,37.038395
H5,4.0,581.864,0.008,72733,fud9GZG_0:session_prefix,sharegpt_session_prefix,1784,0.774138,int4,int8,20.953383,40.017781
H5,4.0,581.864,0.008,72733,vH787Fr_0:session_prefix,sharegpt_session_prefix,1436,0.943199,int4,int8,17.001788,27.824788
H5,4.0,581.864,0.008,72733,wNBG8Gp_23:session_prefix,sharegpt_session_prefix,1589,0.830172,int4,int8,18.573809,32.888658
H5,4.0,581.864,0.008,72733,tgKByb7_0:session_prefix,sharegpt_session_prefix,1586,0.830172,int4,int8,18.535594,32.784889
H5,4.0,581.864,0.008,72733,UGg8d44_47:session_prefix,sharegpt_session_prefix,1505,0.86954,int4,int8,17.633118,30.050827
H5,4.0,581.864,0.008,72733,fud9GZG_7:session_prefix,sharegpt_session_prefix,1481,0.86954,int4,int8,17.334881,29.265807
H5,4.0,581.864,0.008,72733,idMLILF_0:session_prefix,sharegpt_session_prefix,1457,0.86954,int4,int8,17.038546,28.492249
H5,4.0,581.864,0.008,72733,VY7cMKG_0:session_prefix,sharegpt_session_prefix,1437,0.86954,int4,int8,16.793051,27.856373
H5,4.0,581.864,0.008,72733,fcxU0TT_0:session_prefix,sharegpt_session_prefix,1355,0.86954,int4,int8,15.800323,25.332499
H5,4.0,581.864,0.008,72733,J410gdS_38:session_prefix,sharegpt_session_prefix,1694,0.68477,int4,int8,19.493837,36.633394
H5,4.0,581.864,0.008,72733,UGg8d44_25:session_prefix,sharegpt_session_prefix,1328,0.86954,int4,int8,15.478305,24.530748
H5,4.0,581.864,0.008,72733,aFQ1wf6_0:session_prefix,sharegpt_session_prefix,1350,0.830172,int4,int8,15.622405,25.182932
